Dependency,Dependent,Fees,Devs
typechain-dethcrypto,angle-protocol,0.0,0.03296703296703297
prettier-solidity,angle-protocol,0.0,0.03296703296703297
prettier-solidity,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
waffle-truefieng,angle-protocol,0.0,0.03296703296703297
ethers-io,angle-protocol,0.0,0.03296703296703297
hardhat-nomicfoundation,angle-protocol,0.0,0.03296703296703297
wighawag,angle-protocol,0.0,0.03296703296703297
prettier-solidity,angle-protocol,0.0,0.03296703296703297
typechain-dethcrypto,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
ethers-io,angle-protocol,0.0,0.03296703296703297
hardhat-nomicfoundation,angle-protocol,0.0,0.03296703296703297
wighawag,angle-protocol,0.0,0.03296703296703297
prettier-solidity,angle-protocol,0.0,0.03296703296703297
typechain-dethcrypto,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
ethers-io,angle-protocol,0.0,0.03296703296703297
hardhat-nomicfoundation,angle-protocol,0.0,0.03296703296703297
wighawag,angle-protocol,0.0,0.03296703296703297
prettier-solidity,angle-protocol,0.0,0.03296703296703297
typechain-dethcrypto,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
ethers-io,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
waffle-truefieng,angle-protocol,0.0,0.03296703296703297
ethers-io,angle-protocol,0.0,0.03296703296703297
hardhat-nomicfoundation,angle-protocol,0.0,0.03296703296703297
wighawag,angle-protocol,0.0,0.03296703296703297
prettier-solidity,angle-protocol,0.0,0.03296703296703297
typechain-dethcrypto,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
waffle-truefieng,angle-protocol,0.0,0.03296703296703297
ethers-io,angle-protocol,0.0,0.03296703296703297
hardhat-nomicfoundation,angle-protocol,0.0,0.03296703296703297
wighawag,angle-protocol,0.0,0.03296703296703297
prettier-solidity,angle-protocol,0.0,0.03296703296703297
typechain-dethcrypto,angle-protocol,0.0,0.03296703296703297
ethers-io,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
ethers-io,angle-protocol,0.0,0.03296703296703297
hardhat-nomicfoundation,angle-protocol,0.0,0.03296703296703297
wighawag,angle-protocol,0.0,0.03296703296703297
prettier-solidity,angle-protocol,0.0,0.03296703296703297
typechain-dethcrypto,angle-protocol,0.0,0.03296703296703297
ethers-io,angle-protocol,0.0,0.03296703296703297
ethers-io,angle-protocol,0.0,0.03296703296703297
typechain-dethcrypto,angle-protocol,0.0,0.03296703296703297
ethers-io,angle-protocol,0.0,0.03296703296703297
hardhat-nomicfoundation,angle-protocol,0.0,0.03296703296703297
typechain-dethcrypto,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
ethers-io,angle-protocol,0.0,0.03296703296703297
hardhat-nomicfoundation,angle-protocol,0.0,0.03296703296703297
wighawag,angle-protocol,0.0,0.03296703296703297
prettier-solidity,angle-protocol,0.0,0.03296703296703297
web3,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
ethers-io,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
openzeppelin,angle-protocol,0.0,0.03296703296703297
waffle-truefieng,angle-protocol,0.0,0.03296703296703297
ethers-io,angle-protocol,0.0,0.03296703296703297
hardhat-nomicfoundation,angle-protocol,0.0,0.03296703296703297
wighawag,angle-protocol,0.0,0.03296703296703297
prettier-solidity,angle-protocol,0.0,0.03296703296703297
typechain-dethcrypto,angle-protocol,0.0,0.03296703296703297
hardhat-nomicfoundation,arcadia-finance,0.0,0.4444444444444444
openzeppelin,arcadia-finance,0.0,0.4444444444444444
openzeppelin,arcadia-finance,0.0,0.4444444444444444
waffle-truefieng,arcadia-finance,0.0,0.4444444444444444
ethers-io,arcadia-finance,0.0,0.4444444444444444
hardhat-nomicfoundation,arcadia-finance,0.0,0.4444444444444444
prettier-solidity,arcadia-finance,0.0,0.4444444444444444
typechain-dethcrypto,arcadia-finance,0.0,0.4444444444444444
web3,arcadia-finance,0.0,0.4444444444444444
hardhat-nomicfoundation,aura,0.0,0.15384615384615385
openzeppelin,aura,0.0,0.15384615384615385
openzeppelin,aura,0.0,0.15384615384615385
waffle-truefieng,aura,0.0,0.15384615384615385
ethers-io,aura,0.0,0.15384615384615385
hardhat-nomicfoundation,aura,0.0,0.15384615384615385
hardhat-tracer-zemse,aura,0.0,0.15384615384615385
prettier-solidity,aura,0.0,0.15384615384615385
typechain-dethcrypto,aura,0.0,0.15384615384615385
hardhat-nomicfoundation,aura,0.0,0.15384615384615385
prettier-solidity,aura,0.0,0.15384615384615385
ethers-io,aura,0.0,0.15384615384615385
ethers-io,aura,0.0,0.15384615384615385
ethers-io,avault,0.0,0.0
ethers-io,avault,0.0,0.0
web3,avault,0.0,0.0
ethers-io,avault,0.0,0.0
hardhat-nomicfoundation,avault,0.0,0.0
openzeppelin,avault,0.0,0.0
openzeppelin,avault,0.0,0.0
openzeppelin,avault,0.0,0.0
openzeppelin,avault,0.0,0.0
waffle-truefieng,avault,0.0,0.0
ethers-io,avault,0.0,0.0
hardhat-nomicfoundation,avault,0.0,0.0
prettier-solidity,avault,0.0,0.0
typechain-dethcrypto,avault,0.0,0.0
ethers-io,avault,0.0,0.0
ethers-io,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
prettier-solidity,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
prettier-solidity,axelar,0.0,0.14912280701754385
typechain-dethcrypto,axelar,0.0,0.14912280701754385
openzeppelin,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
wighawag,axelar,0.0,0.14912280701754385
typechain-dethcrypto,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
prettier-solidity,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
web3,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
prettier-solidity,axelar,0.0,0.14912280701754385
rainbow,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
openzeppelin,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
wighawag,axelar,0.0,0.14912280701754385
typechain-dethcrypto,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
rainbow,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
openzeppelin,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
typechain-dethcrypto,axelar,0.0,0.14912280701754385
rainbow,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
typechain-dethcrypto,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
wighawag,axelar,0.0,0.14912280701754385
prettier-solidity,axelar,0.0,0.14912280701754385
typechain-dethcrypto,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
prettier-solidity,axelar,0.0,0.14912280701754385
rainbow,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
wagmi-dev,axelar,0.0,0.14912280701754385
web3,axelar,0.0,0.14912280701754385
ethers-io,axelar,0.0,0.14912280701754385
hardhat-nomicfoundation,axelar,0.0,0.14912280701754385
prettier-solidity,axelar,0.0,0.14912280701754385
ethers-io,band-protocol,0.0,0.3
web3,band-protocol,0.0,0.3
openzeppelin,band-protocol,0.0,0.3
web3,band-protocol,0.0,0.3
ethers-io,band-protocol,0.0,0.3
web3,band-protocol,0.0,0.3
openzeppelin,band-protocol,0.0,0.3
hardhat-nomicfoundation,band-protocol,0.0,0.3
openzeppelin,band-protocol,0.0,0.3
openzeppelin,band-protocol,0.0,0.3
ethers-io,band-protocol,0.0,0.3
web3,band-protocol,0.0,0.3
ethers-io,band-protocol,0.0,0.3
ethers-io,band-protocol,0.0,0.3
web3,band-protocol,0.0,0.3
ethers-io,band-protocol,0.0,0.3
hardhat-nomicfoundation,ante-finance,0.0,0.0
openzeppelin,ante-finance,0.0,0.0
openzeppelin,ante-finance,0.0,0.0
waffle-truefieng,ante-finance,0.0,0.0
ethers-io,ante-finance,0.0,0.0
hardhat-nomicfoundation,ante-finance,0.0,0.0
prettier-solidity,ante-finance,0.0,0.0
typechain-dethcrypto,ante-finance,0.0,0.0
ethers-io,ante-finance,0.0,0.0
prettier-solidity,ante-finance,0.0,0.0
typechain-dethcrypto,ante-finance,0.0,0.0
hardhat-nomicfoundation,ante-finance,0.0,0.0
openzeppelin,ante-finance,0.0,0.0
waffle-truefieng,ante-finance,0.0,0.0
ethers-io,ante-finance,0.0,0.0
hardhat-nomicfoundation,ante-finance,0.0,0.0
prettier-solidity,ante-finance,0.0,0.0
typechain-dethcrypto,ante-finance,0.0,0.0
hardhat-nomicfoundation,ante-finance,0.0,0.0
openzeppelin,ante-finance,0.0,0.0
openzeppelin,ante-finance,0.0,0.0
openzeppelin,ante-finance,0.0,0.0
openzeppelin,ante-finance,0.0,0.0
waffle-truefieng,ante-finance,0.0,0.0
ethers-io,ante-finance,0.0,0.0
hardhat-nomicfoundation,ante-finance,0.0,0.0
prettier-solidity,ante-finance,0.0,0.0
typechain-dethcrypto,ante-finance,0.0,0.0
ethers-io,arrakis-finance,0.0,0.02666666666666667
ethers-io,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
waffle-truefieng,arrakis-finance,0.0,0.02666666666666667
ethers-io,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
wighawag,arrakis-finance,0.0,0.02666666666666667
prettier-solidity,arrakis-finance,0.0,0.02666666666666667
typechain-dethcrypto,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
waffle-truefieng,arrakis-finance,0.0,0.02666666666666667
ethers-io,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
wighawag,arrakis-finance,0.0,0.02666666666666667
prettier-solidity,arrakis-finance,0.0,0.02666666666666667
typechain-dethcrypto,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
waffle-truefieng,arrakis-finance,0.0,0.02666666666666667
ethers-io,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
wighawag,arrakis-finance,0.0,0.02666666666666667
prettier-solidity,arrakis-finance,0.0,0.02666666666666667
typechain-dethcrypto,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
waffle-truefieng,arrakis-finance,0.0,0.02666666666666667
ethers-io,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
wighawag,arrakis-finance,0.0,0.02666666666666667
prettier-solidity,arrakis-finance,0.0,0.02666666666666667
typechain-dethcrypto,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
waffle-truefieng,arrakis-finance,0.0,0.02666666666666667
ethers-io,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
wighawag,arrakis-finance,0.0,0.02666666666666667
prettier-solidity,arrakis-finance,0.0,0.02666666666666667
typechain-dethcrypto,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
ethers-io,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
wighawag,arrakis-finance,0.0,0.02666666666666667
prettier-solidity,arrakis-finance,0.0,0.02666666666666667
typechain-dethcrypto,arrakis-finance,0.0,0.02666666666666667
ethers-io,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
prettier-solidity,arrakis-finance,0.0,0.02666666666666667
typechain-dethcrypto,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
waffle-truefieng,arrakis-finance,0.0,0.02666666666666667
ethers-io,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
wighawag,arrakis-finance,0.0,0.02666666666666667
prettier-solidity,arrakis-finance,0.0,0.02666666666666667
typechain-dethcrypto,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
openzeppelin,arrakis-finance,0.0,0.02666666666666667
waffle-truefieng,arrakis-finance,0.0,0.02666666666666667
ethers-io,arrakis-finance,0.0,0.02666666666666667
hardhat-nomicfoundation,arrakis-finance,0.0,0.02666666666666667
wighawag,arrakis-finance,0.0,0.02666666666666667
prettier-solidity,arrakis-finance,0.0,0.02666666666666667
typechain-dethcrypto,arrakis-finance,0.0,0.02666666666666667
rainbow,kiwi-news-attestate,0.0,0.5
wagmi-dev,kiwi-news-attestate,0.0,0.5
wagmi-dev,kiwi-news-attestate,0.0,0.5
wagmi-dev,kiwi-news-attestate,0.0,0.5
ethers-io,kiwi-news-attestate,0.0,0.5
wagmi-dev,kiwi-news-attestate,0.0,0.5
ethers-io,metronome-autonomoussoftware,0.0,0.125
web3,metronome-autonomoussoftware,0.0,0.125
openzeppelin,aw-labs,0.0,0.09090909090909091
rainbow,aw-labs,0.0,0.09090909090909091
ethers-io,aw-labs,0.0,0.09090909090909091
hardhat-nomicfoundation,aw-labs,0.0,0.09090909090909091
prettier-solidity,aw-labs,0.0,0.09090909090909091
wagmi-dev,aw-labs,0.0,0.09090909090909091
wagmi-dev,aw-labs,0.0,0.09090909090909091
openzeppelin,aw-labs,0.0,0.09090909090909091
rainbow,aw-labs,0.0,0.09090909090909091
hardhat-nomicfoundation,aw-labs,0.0,0.09090909090909091
wagmi-dev,aw-labs,0.0,0.09090909090909091
wagmi-dev,aw-labs,0.0,0.09090909090909091
openzeppelin,aw-labs,0.0,0.09090909090909091
rainbow,aw-labs,0.0,0.09090909090909091
wagmi-dev,aw-labs,0.0,0.09090909090909091
wagmi-dev,aw-labs,0.0,0.09090909090909091
wagmi-dev,aw-labs,0.0,0.09090909090909091
ethers-io,aw-labs,0.0,0.09090909090909091
prettier-solidity,aw-labs,0.0,0.09090909090909091
typechain-dethcrypto,aw-labs,0.0,0.09090909090909091
wagmi-dev,aw-labs,0.0,0.09090909090909091
wagmi-dev,aw-labs,0.0,0.09090909090909091
hardhat-nomicfoundation,barn-bridge,0.0,0.0
openzeppelin,barn-bridge,0.0,0.0
waffle-truefieng,barn-bridge,0.0,0.0
ethers-io,barn-bridge,0.0,0.0
hardhat-nomicfoundation,barn-bridge,0.0,0.0
wighawag,barn-bridge,0.0,0.0
typechain-dethcrypto,barn-bridge,0.0,0.0
hardhat-nomicfoundation,barn-bridge,0.0,0.0
openzeppelin,barn-bridge,0.0,0.0
waffle-truefieng,barn-bridge,0.0,0.0
ethers-io,barn-bridge,0.0,0.0
hardhat-nomicfoundation,barn-bridge,0.0,0.0
prettier-solidity,barn-bridge,0.0,0.0
typechain-dethcrypto,barn-bridge,0.0,0.0
openzeppelin,rareskills,0.0,0.03773584905660377
ethers-io,rareskills,0.0,0.03773584905660377
hardhat-nomicfoundation,rareskills,0.0,0.03773584905660377
hardhat-nomicfoundation,brahma,0.0,0.0
openzeppelin,brahma,0.0,0.0
waffle-truefieng,brahma,0.0,0.0
ethers-io,brahma,0.0,0.0
hardhat-nomicfoundation,brahma,0.0,0.0
hardhat-nomicfoundation,brahma,0.0,0.0
openzeppelin,brahma,0.0,0.0
waffle-truefieng,brahma,0.0,0.0
ethers-io,brahma,0.0,0.0
hardhat-nomicfoundation,brahma,0.0,0.0
ethers-io,brahma,0.0,0.0
ethers-io,brahma,0.0,0.0
hardhat-nomicfoundation,brahma,0.0,0.0
hardhat-nomicfoundation,brahma,0.0,0.0
ethers-io,brahma,0.0,0.0
hardhat-nomicfoundation,brahma,0.0,0.0
prettier-solidity,brahma,0.0,0.0
hardhat-nomicfoundation,brahma,0.0,0.0
openzeppelin,brahma,0.0,0.0
waffle-truefieng,brahma,0.0,0.0
ethers-io,brahma,0.0,0.0
hardhat-nomicfoundation,brahma,0.0,0.0
prettier-solidity,brahma,0.0,0.0
typechain-dethcrypto,brahma,0.0,0.0
hardhat-nomicfoundation,brahma,0.0,0.0
openzeppelin,brahma,0.0,0.0
openzeppelin,brahma,0.0,0.0
waffle-truefieng,brahma,0.0,0.0
ethers-io,brahma,0.0,0.0
hardhat-nomicfoundation,brahma,0.0,0.0
prettier-solidity,brahma,0.0,0.0
typechain-dethcrypto,brahma,0.0,0.0
prettier-solidity,brahma,0.0,0.0
hardhat-nomicfoundation,brahma,0.0,0.0
openzeppelin,brahma,0.0,0.0
openzeppelin,brahma,0.0,0.0
waffle-truefieng,brahma,0.0,0.0
ethers-io,brahma,0.0,0.0
hardhat-nomicfoundation,brahma,0.0,0.0
prettier-solidity,brahma,0.0,0.0
typechain-dethcrypto,brahma,0.0,0.0
openzeppelin,rareskills,0.0,0.03773584905660377
hardhat-nomicfoundation,rareskills,0.0,0.03773584905660377
openzeppelin,candide-labs,0.0,0.42857142857142855
